793627.6773289165, 08:52:27
793626.7227525188, 08:52:28
793626.7227525188, 08:52:28
793582.8464241558, 08:52:29
793480.4122246515, 08:52:30
793395.5338158667, 08:52:30
793338.9534693842, 08:52:30
793311.6415397241, 08:52:30
793316.5353873167, 08:52:31
793316.5564248131, 08:52:32
793316.5774623095, 08:52:33
793317.5741137, 08:52:34
793318.5865432126, 08:52:36
793318.6128400831, 08:52:38
793319.6305289699, 08:52:40
793320.6376991086, 08:52:42
793324.5717109294, 08:52:43
793330.4411724162, 08:52:44
793336.3053745289, 08:52:45
793343.1399311615, 08:52:45
793347.0476461119, 08:52:45
793348.0600756246, 08:52:47
793349.0672457633, 08:52:49
793349.1093207559, 08:52:51
793349.1513957487, 08:52:54
793349.1724332451, 08:52:55
793337.4755852643, 08:52:55
793330.6410286317, 08:52:55
793319.919794545, 08:52:56
793313.0957566606, 08:52:56
793300.4127760375, 08:52:56
793293.583478779, 08:52:56
793280.900498156, 08:52:56
793269.1983908011, 08:52:56
793261.3934796485, 08:52:56
793251.6373407077, 08:52:56
793255.5660931545, 08:52:58
793261.4302952671, 08:52:58
793265.364307088, 08:53:00
793267.3418317466, 08:53:01
793270.2949702992, 08:53:03
793271.3179185602, 08:53:05
793272.3145699507, 08:53:06
793274.2973539834, 08:53:08
793276.2801380161, 08:53:10
793277.2873081547, 08:53:11
793279.2700921874, 08:53:13
793280.2667435779, 08:53:14
793279.3489827988, 08:53:17
793283.2882539937, 08:53:19
793284.2796460101, 08:53:20
793287.2380439369, 08:53:22
793289.2208279696, 08:53:24
793291.2141307505, 08:53:26
793293.191655409, 08:53:27
793295.1902175641, 08:53:30
793298.1591342391, 08:53:32
793305.0515439868, 08:53:36
793307.9994231653, 08:53:37
793309.9664290758, 08:53:38
793313.8951815226, 08:53:39
793318.8048072375, 08:53:41
793322.723040936, 08:53:41
793326.6412746346, 08:53:42
793330.5647677074, 08:53:43
793336.4394885682, 08:53:45
793341.3333361609, 08:53:45
793348.1784115417, 08:53:46
793356.9747147106, 08:53:47
793362.8389168233, 08:53:48
793368.7031189359, 08:53:48
793369.6787328301, 08:53:48
793375.5429349428, 08:53:49
793386.2852065258, 08:53:49
793390.1981808502, 08:53:50
793397.037996857, 08:53:51
793402.8969395956, 08:53:51
793412.6635972846, 08:53:51
793421.4546410794, 08:53:52
793433.1672671825, 08:53:52
793443.9042793914, 08:53:53
793454.6465509745, 08:53:53
793470.2563732797, 08:53:53
793481.9689993828, 08:53:53
793493.6816254858, 08:53:54
793503.4430238007, 08:53:54
793515.1503905297, 08:53:54
793528.8037256727, 08:53:54
793540.5163517757, 08:53:54
793553.1993323987, 08:53:54
793563.9310852336, 08:53:54
793576.6193252307, 08:53:54
793591.258793016, 08:53:55
793601.9905458508, 08:53:55
793621.5028237324, 08:53:55
793635.1666776236, 08:53:55
793653.7033416111, 08:53:55
793665.41070834, 08:53:55
793675.1668472808, 08:53:55
793691.7522834801, 08:53:55
793702.4892956892, 08:53:55
793719.0694725143, 08:53:55
793733.7036809255, 08:53:55
793742.4894653463, 08:53:55
793756.1480598635, 08:53:55
793780.5384072154, 08:53:55
793807.8555962496, 08:53:55
793828.3434880252, 08:53:55
793846.8801520128, 08:53:55
793870.3001448448, 08:53:55
793894.6957515709, 08:53:56
793924.9503010354, 08:53:56
793943.4711869006, 08:53:55
792712.2937869402, 08:53:58
792723.0150210268, 08:53:57
792733.7520332357, 08:53:57
792742.5325582825, 08:53:57
792755.2155389055, 08:53:57
792766.9281650085, 08:53:58
792779.6058862575, 08:53:57
792798.1530689931, 08:53:58
792823.5242896132, 08:53:58
792837.1828841304, 08:53:58
792854.7386748497, 08:53:58
792874.2562121054, 08:53:58
792886.9391927284, 08:53:58
792899.6221733515, 08:53:58
792913.2755084945, 08:53:58
792925.9584891174, 08:53:58
792946.4516402672, 08:53:58
792982.5598730963, 08:53:59
793009.8770621305, 08:53:59
793023.5409160217, 08:53:59
793038.1803838069, 08:54:00
793056.7223071685, 08:54:00
793065.5028322153, 08:54:00
793083.0691416828, 08:54:00
793097.7086094681, 08:54:00
793109.421235571, 08:54:01
793122.1094755682, 08:54:01
793133.8221016712, 08:54:01
793146.5156010424, 08:54:02
793160.1847143078, 08:54:02
793177.7720612716, 08:54:04
793167.9948848345, 08:54:03
793191.4359151628, 08:54:04
793198.2757311695, 08:54:05
793204.1451926563, 08:54:06
793210.014654143, 08:54:06
793215.8893750039, 08:54:07
793222.7397097588, 08:54:09
793229.5953038879, 08:54:10
793233.5135375864, 08:54:11
793237.4422900332, 08:54:12
793240.3901692118, 08:54:13
793242.3624344963, 08:54:15
793242.3676938704, 08:54:15
793264.8225915565, 08:54:16
793274.5787304973, 08:54:16
793297.0336281834, 08:54:17
793314.5841595286, 08:54:16
793324.3508172176, 08:54:17
793335.0878294265, 08:54:17
793341.9276454332, 08:54:17
793346.8162336518, 08:54:18
793350.7344673504, 08:54:19
